full_name;model;link;sku;brand_name;weight;price;primePrice;primePriceWithDiscount;oldPrice;oldPrimePrice;priceWithDiscount;discountPercentage;rating;ratingCount;available;warranty;date
placa-de-video-radeon-rx-7600-xt-hellhound-amd-16gb-gddr6-rx7600xt-16g-l-oc;rx 7600 xt;https://www.kabum.com.br//produto/520777/placa-de-video-radeon-rx-7600-xt-hellhound-amd-16gb-gddr6-rx7600xt-16g-l-oc;520777;Powercolor;1086;2941.16;0;0;0;0;2499.99;15;0;0;True;12 meses de garantia;2024-04-25 03:37:03.948762
placa-de-video-rx-7600-xt-asus-amd-radeon-dual-o16g-16gb-gddr6-90yv0k21-m0na00;rx 7600 xt;https://www.kabum.com.br//produto/529101/placa-de-video-rx-7600-xt-asus-amd-radeon-dual-o16g-16gb-gddr6-90yv0k21-m0na00;529101;ASUS;1220;2599.99;0;0;0;0;2599.99;0;0;0;True;36 meses de garantia;2024-04-25 03:37:03.948762
placa-de-video-rx-7600-xt-asus-amd-radeon-tuf-o16g-gaming-16gb-gddr6-90yv0k20-m0na00;rx 7600 xt;https://www.kabum.com.br//produto/529102/placa-de-video-rx-7600-xt-asus-amd-radeon-tuf-o16g-gaming-16gb-gddr6-90yv0k20-m0na00;529102;ASUS;1946;2799.99;0;0;0;0;2799.99;0;0;0;True;36 meses de garantia;2024-04-25 03:37:03.948762
placa-de-video-rtx-4060-ti-ventus-3x-8g-oc-msi-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing;rtx 4060 ti;https://www.kabum.com.br//produto/461395/placa-de-video-rtx-4060-ti-ventus-3x-8g-oc-msi-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing;461395;MSI;1000;3398.68;3296.72;2802.21;3398.68;3398.68;2888.88;15;5;55;True;12 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-oc-edition-asus-tuf-gaming-nvidia-geforce-8-gb-gddr6-argb-dlss-tuf-rtx4060ti-o8g-gaming;rtx 4060 ti;https://www.kabum.com.br//produto/461388/placa-de-video-rtx-4060-ti-oc-edition-asus-tuf-gaming-nvidia-geforce-8-gb-gddr6-argb-dlss-tuf-rtx4060ti-o8g-gaming;461388;ASUS;1884;3444.43;0;0;3444.43;3444.43;3099.99;10;5;22;True;12 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-click-oc-galax-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-46isl8md8coc;rtx 4060 ti;https://www.kabum.com.br//produto/462199/placa-de-video-rtx-4060-ti-click-oc-galax-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-46isl8md8coc;462199;Galax;1500;2941.16;2852.94;2425;2941.16;2941.16;2499.99;15;5;25;True;12 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-eagle-oc-gigabyte-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-gv-n406teagle-oc-8gd-g10;rtx 4060 ti;https://www.kabum.com.br//produto/462166/placa-de-video-rtx-4060-ti-eagle-oc-gigabyte-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-gv-n406teagle-oc-8gd-g10;462166;Gigabyte;970;3111.1;3017.77;2715.99;3111.1;3111.1;2799.99;10;5;16;True;12 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-xlr8-gaming-verto-epic-x-pny-nvidia-geforce-8gb-gddr6-argb-dlss-ray-tracing-g-sync-vcg4060t8tfxxpb1;rtx 4060 ti;https://www.kabum.com.br//produto/461730/placa-de-video-rtx-4060-ti-xlr8-gaming-verto-epic-x-pny-nvidia-geforce-8gb-gddr6-argb-dlss-ray-tracing-g-sync-vcg4060t8tfxxpb1;461730;Pny;1032;2941.16;0;0;0;0;2499.99;15;5;13;True;36 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-oc-edition-asus-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-dual-rtx4060ti-o8g;rtx 4060 ti;https://www.kabum.com.br//produto/461387/placa-de-video-rtx-4060-ti-oc-edition-asus-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-dual-rtx4060ti-o8g;461387;ASUS;1100;3464.04;0;0;3464.04;3464.04;2944.43;15;5;14;True;12 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-ventus-3x-16g-oc-msi-nvidia-geforce-dlss-ray-tracing-g-sync;rtx 4060 ti;https://www.kabum.com.br//produto/474920/placa-de-video-rtx-4060-ti-ventus-3x-16g-oc-msi-nvidia-geforce-dlss-ray-tracing-g-sync;474920;MSI;1098;3529.4;0;0;0;0;2999.99;15;5;9;True;12 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-dual-o8g-white-asus-nvidia-geforce-8gb-gddr6-dlss-ray-trancing-g-sync-90yv0j42-m0na00;rtx 4060 ti;https://www.kabum.com.br//produto/517257/placa-de-video-rtx-4060-ti-dual-o8g-white-asus-nvidia-geforce-8gb-gddr6-dlss-ray-trancing-g-sync-90yv0j42-m0na00;517257;ASUS;1136;3164.69;0;0;0;0;2689.99;15;5;6;True;12 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-ventus-2x-oc-msi-nvidia-8gb-gddr6-912-v515-024;rtx 4060 ti;https://www.kabum.com.br//produto/475205/placa-de-video-rtx-4060-ti-ventus-2x-oc-msi-nvidia-8gb-gddr6-912-v515-024;475205;MSI;2000;2987.54;0;0;2987.54;2987.54;2987.54;0;0;0;True;;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-dual-palit-nvidia-geforce-8gb-gddr6-rgb-128bit-g-sync-ray-tracing-dlss-ne6406t019p1-1060d;rtx 4060 ti;https://www.kabum.com.br//produto/511040/placa-de-video-rtx-4060-ti-dual-palit-nvidia-geforce-8gb-gddr6-rgb-128bit-g-sync-ray-tracing-dlss-ne6406t019p1-1060d;511040;PALIT;936;3058.81;2852.93;2424.99;3058.81;3058.81;2599.99;15;4;2;True;24 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-rog-strix-o8g-gaming-nvidia-geforce-8gb-gddr6-argb-dlss-ray-tracing-g-sync-rog-strix-rtx4060ti-o8g-gaming;rtx 4060 ti;https://www.kabum.com.br//produto/501560/placa-de-video-rtx-4060-ti-rog-strix-o8g-gaming-nvidia-geforce-8gb-gddr6-argb-dlss-ray-tracing-g-sync-rog-strix-rtx4060ti-o8g-gaming;501560;ASUS;1914;3764.69;3651.75;3103.99;3764.69;3764.69;3199.99;15;5;1;True;12 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-asus-tuf-gaming-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-g-sync-90yv0j51-m0na00;rtx 4060 ti;https://www.kabum.com.br//produto/501566/placa-de-video-rtx-4060-ti-asus-tuf-gaming-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-g-sync-90yv0j51-m0na00;501566;ASUS;1842;3294.11;3081.17;2618.99;3294.11;3294.11;2799.99;15;5;2;True;12 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-rog-strix-8g-gaming-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-g-sync-90yv0j53-m0na00;rtx 4060 ti;https://www.kabum.com.br//produto/501561/placa-de-video-rtx-4060-ti-rog-strix-8g-gaming-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-g-sync-90yv0j53-m0na00;501561;ASUS;1882;3882.34;3765.87;3200.99;3882.34;3882.34;3299.99;15;0;0;True;12 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-gaming-x-8g-msi-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing;rtx 4060 ti;https://www.kabum.com.br//produto/461394/placa-de-video-rtx-4060-ti-gaming-x-8g-msi-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing;461394;MSI;1173;3294.11;3195.28;2715.99;3294.11;3294.11;2799.99;15;5;7;True;12 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-ventus-3x-oc-msi-nvidia-8gb-gddr6-912-v515-040;rtx 4060 ti;https://www.kabum.com.br//produto/501534/placa-de-video-rtx-4060-ti-ventus-3x-oc-msi-nvidia-8gb-gddr6-912-v515-040;501534;MSI;2000;3010.42;0;0;0;0;2859.9;5;0;0;True;;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-ex-1-click-oc-galax-nvidia-geforce-16gb-gddr6-dlss-g-sync-ray-tracing-46izl8md8yex;rtx 4060 ti;https://www.kabum.com.br//produto/475383/placa-de-video-rtx-4060-ti-ex-1-click-oc-galax-nvidia-geforce-16gb-gddr6-dlss-g-sync-ray-tracing-46izl8md8yex;475383;Galax;974;5058.81;4907.05;4170.99;5058.81;5058.81;4299.99;15;0;0;True;12 meses de garantia;2024-04-25 08:17:15.564684
placa-de-video-colorful-geforce-rtx-4060-ti-nb-duo-8gb-v;rtx 4060 ti;https://www.kabum.com.br//produto/535456/placa-de-video-colorful-geforce-rtx-4060-ti-nb-duo-8gb-v;535456;Colorful;820;2699;0;0;0;0;2375.12;12;0;0;True;;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-eagle-gigabyte-geforce-8gb-gddr6-128-bits-gv-n406teagle-8gd;rtx 4060 ti;https://www.kabum.com.br//produto/505814/placa-de-video-rtx-4060-ti-eagle-gigabyte-geforce-8gb-gddr6-128-bits-gv-n406teagle-8gd;505814;Gigabyte;1420;5299.99;0;0;0;0;5299.99;0;5;1;True;;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-gaming-x-msi-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-912-v515-022;rtx 4060 ti;https://www.kabum.com.br//produto/505826/placa-de-video-rtx-4060-ti-gaming-x-msi-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-912-v515-022;505826;MSI;700;3176.02;0;0;0;0;2794.9;12;5;1;True;;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-gaming-x-slim-msi-nvidia-16gb-gddr6-128bits-white-912-v517-001;rtx 4060 ti;https://www.kabum.com.br//produto/501531/placa-de-video-rtx-4060-ti-gaming-x-slim-msi-nvidia-16gb-gddr6-128bits-white-912-v517-001;501531;MSI;1500;5187;0;0;0;0;5187;0;0;0;True;;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-palit-dual-8gb-128bits-gddr6-pci-e-ne6406t019p1-1060d-5793;rtx 4060 ti;https://www.kabum.com.br//produto/502410/placa-de-video-rtx-4060-ti-palit-dual-8gb-128bits-gddr6-pci-e-ne6406t019p1-1060d-5793;502410;PALIT;900;3161;0;0;0;0;2781.68;12;0;0;True;;2024-04-25 08:17:15.564684
placa-de-video-rtx-4060-ti-black-ex-galax-nvidia-16gb-gddr6-128bits-46izl8md8yex;rtx 4060 ti;https://www.kabum.com.br//produto/501533/placa-de-video-rtx-4060-ti-black-ex-galax-nvidia-16gb-gddr6-128bits-46izl8md8yex;501533;Galax;950;5279.89;0;0;0;0;5279.89;0;0;0;True;;2024-04-25 08:17:15.564684
placa-de-video-geforce-rtx-4060-ti-16gb-gddr6-128bit-panther-oc-series-gainward-ne6406tu19t1-1061z;rtx 4060 ti;https://www.kabum.com.br//produto/486528/placa-de-video-geforce-rtx-4060-ti-16gb-gddr6-128bit-panther-oc-series-gainward-ne6406tu19t1-1061z;486528;Gainward;1150;5329.99;0;0;0;0;4796.99;10;0;0;True;;2024-04-25 08:17:15.564684
placa-de-video-asus-geforce-rtx-4060-ti-dual-white-oc-8g-gddr6-128-bits-dual-rtx4060ti-o8g-white;rtx 4060 ti;https://www.kabum.com.br//produto/536972/placa-de-video-asus-geforce-rtx-4060-ti-dual-white-oc-8g-gddr6-128-bits-dual-rtx4060ti-o8g-white;536972;ASUS;700;2831.47;0;0;0;0;2689.9;5;0;0;True;;2024-04-25 08:17:15.564684
placa-de-video-asus-dual-geforce-rtx-4060-ti-oc-edition-8gb-gddr6-128-bits-dual-rtx4060ti-08g;rtx 4060 ti;https://www.kabum.com.br//produto/536965/placa-de-video-asus-dual-geforce-rtx-4060-ti-oc-edition-8gb-gddr6-128-bits-dual-rtx4060ti-08g;536965;ASUS;1136;2778.84;0;0;0;0;2639.9;5;0;0;True;;2024-04-25 08:17:15.564684
placa-de-video-manli-nvidia-geforce-rtx-4060-ti-8gb-gddr6-dlss-ray-tracing-preto-unissex-unico;rtx 4060 ti;https://www.kabum.com.br//produto/573330/placa-de-video-manli-nvidia-geforce-rtx-4060-ti-8gb-gddr6-dlss-ray-tracing-preto-unissex-unico;573330;Manli;1000;3522.11;0;0;0;0;3522.11;0;0;0;True;;2024-04-25 08:17:15.564684
placa-de-video-gigabyte-nvidia-geforce-rtx-4060-ti-aero-oc-16gb-gddr6-dlss-ray-tracing-gv-n406taero-oc-16gd;rtx 4060 ti;https://www.kabum.com.br//produto/508255/placa-de-video-gigabyte-nvidia-geforce-rtx-4060-ti-aero-oc-16gb-gddr6-dlss-ray-tracing-gv-n406taero-oc-16gd;508255;Gigabyte;4000;4819.99;0;0;0;0;4819.99;0;0;0;True;;2024-04-25 08:17:15.564684
placa-de-video-rtx-4070-ti-ventus-msi-nvidia-geforce-12-gb-gddr6x-dlss-3-ray-tracing-geforce-rtx-4070-ti-ventus-3x-12g-oc;rtx 4070 ti;https://www.kabum.com.br//produto/403373/placa-de-video-rtx-4070-ti-ventus-msi-nvidia-geforce-12-gb-gddr6x-dlss-3-ray-tracing-geforce-rtx-4070-ti-ventus-3x-12g-oc;403373;MSI;1732;6117.64;5934.11;5043.99;6117.64;6117.64;5199.99;15;4;8;True;36 meses de garantia;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-super-gigabyte-gaming-oc-nvidia-geforce-16gb-gddr6-dlss-ray-tracing-gv-n407tsgaming-oc-16gd;rtx 4070 ti;https://www.kabum.com.br//produto/517737/placa-de-video-rtx-4070-ti-super-gigabyte-gaming-oc-nvidia-geforce-16gb-gddr6-dlss-ray-tracing-gv-n407tsgaming-oc-16gd;517737;Gigabyte;1816;6941.16;0;0;0;0;5899.99;15;0;0;True;36 meses de garantia;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-super-msi-16g-ventus-2x-oc-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing;rtx 4070 ti;https://www.kabum.com.br//produto/520532/placa-de-video-rtx-4070-ti-super-msi-16g-ventus-2x-oc-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing;520532;MSI;1198;6352.93;0;0;0;0;5399.99;15;5;2;True;12 meses de garantia;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-gaming-x-slim-12g-msi-nvidia-geforce-12gb-gddr6x-g-sync-dlss-ray-tracing;rtx 4070 ti;https://www.kabum.com.br//produto/495568/placa-de-video-rtx-4070-ti-gaming-x-slim-12g-msi-nvidia-geforce-12gb-gddr6x-g-sync-dlss-ray-tracing;495568;MSI;1890;6117.64;5934.11;5043.99;6117.64;6117.64;5199.99;15;5;9;True;12 meses de garantia;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-super-gaming-verto-triple-fan-pny-nvidia-geforce-16gb-gddr6x-dlss-3-ray-tracing-vcg4070ts16tfxpb1-o;rtx 4070 ti;https://www.kabum.com.br//produto/520758/placa-de-video-rtx-4070-ti-super-gaming-verto-triple-fan-pny-nvidia-geforce-16gb-gddr6x-dlss-3-ray-tracing-vcg4070ts16tfxpb1-o;520758;Pny;1570;5199.99;0;0;0;0;5199.99;0;0;0;True;36 meses de garantia;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-super-sg-galax-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing-47uzm6md6mer;rtx 4070 ti;https://www.kabum.com.br//produto/518725/placa-de-video-rtx-4070-ti-super-sg-galax-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing-47uzm6md6mer;518725;Galax;5735;7176.46;6823.52;5799.99;7176.46;7176.46;6099.99;15;5;2;True;12 meses de garantia;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-ventus-3x-trio-oc-msi-nvidia-12gb-ddr6-192-bits-912-v513001;rtx 4070 ti;https://www.kabum.com.br//produto/418040/placa-de-video-rtx-4070-ti-ventus-3x-trio-oc-msi-nvidia-12gb-ddr6-192-bits-912-v513001;418040;MSI;1730;6601.06;0;0;0;0;6601.06;0;0;0;True;;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-super-gigabyte-aero-nvidia-geforce-16gb-gddr6-dlss-ray-tracing-gv-n407tsaero-oc-16gd;rtx 4070 ti;https://www.kabum.com.br//produto/517736/placa-de-video-rtx-4070-ti-super-gigabyte-aero-nvidia-geforce-16gb-gddr6-dlss-ray-tracing-gv-n407tsaero-oc-16gd;517736;Gigabyte;1896;6941.16;6732.93;5722.99;6941.16;6941.16;5899.99;15;0;0;True;36 meses de garantia;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-rog-strix-gaming-asus-nvidia-geforce-12-gb-gddr6x-argb-ray-tracing-rog-strix-rtx4070ti-o12g-gaming;rtx 4070 ti;https://www.kabum.com.br//produto/403370/placa-de-video-rtx-4070-ti-rog-strix-gaming-asus-nvidia-geforce-12-gb-gddr6x-argb-ray-tracing-rog-strix-rtx4070ti-o12g-gaming;403370;ASUS;2640;7999.99;7759.99;6595.99;7999.99;7999.99;6799.99;15;5;4;True;36 meses de garantia;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-super-msi-16g-gaming-x-slim-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing;rtx 4070 ti;https://www.kabum.com.br//produto/520529/placa-de-video-rtx-4070-ti-super-msi-16g-gaming-x-slim-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing;520529;MSI;1800;7411.75;7189.4;6110.99;7411.75;7411.75;6299.99;15;5;2;True;12 meses de garantia;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-super-gigabyte-windforce-nvidia-geforce-16gb-gddr6-dlss-ray-tracing-gv-n407tswf3oc-16gd;rtx 4070 ti;https://www.kabum.com.br//produto/517739/placa-de-video-rtx-4070-ti-super-gigabyte-windforce-nvidia-geforce-16gb-gddr6-dlss-ray-tracing-gv-n407tswf3oc-16gd;517739;Gigabyte;1394;6470.58;0;0;0;0;5499.99;15;4;2;True;36 meses de garantia;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-super-gamingpro-white-oc-palit-nvidia-geforce-16gb-gddr6x-dlss-ray-trancing-g-sync-ned47tst19t2-1043w;rtx 4070 ti;https://www.kabum.com.br//produto/520739/placa-de-video-rtx-4070-ti-super-gamingpro-white-oc-palit-nvidia-geforce-16gb-gddr6x-dlss-ray-trancing-g-sync-ned47tst19t2-1043w;520739;PALIT;2182;6941.16;6705.87;5699.99;6941.16;6941.16;5899.99;15;0;0;True;24 meses de garantia;2024-04-25 08:17:41.434401
placa-de-video-msi-geforce-rtx-4070-ti-ventus-3x-e-12g-oc-12;rtx 4070 ti;https://www.kabum.com.br//produto/523686/placa-de-video-msi-geforce-rtx-4070-ti-ventus-3x-e-12g-oc-12;523686;MSI;1000;4978.84;0;0;0;0;4729.9;5;0;0;True;;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-gigabyte-nvidia-geforce-12-gb-gddr6x-dlss-3-ray-tracing-gv-n407teagle-oc-12gd;rtx 4070 ti;https://www.kabum.com.br//produto/402564/placa-de-video-rtx-4070-ti-gigabyte-nvidia-geforce-12-gb-gddr6x-dlss-3-ray-tracing-gv-n407teagle-oc-12gd;402564;Gigabyte;1770;7294.11;6390.56;5431.98;7294.11;7294.11;6199.99;15;5;3;True;36 meses de garantia;2024-04-25 08:17:41.434401
placa-de-video-gigabyte-geforce-rtx-4070-ti-super-eagle-oc-16gb-gddr6x-256-bits;rtx 4070 ti;https://www.kabum.com.br//produto/550037/placa-de-video-gigabyte-geforce-rtx-4070-ti-super-eagle-oc-16gb-gddr6x-256-bits;550037;Gigabyte;1550;6124.89;0;0;0;0;5389.9;12;0;0;True;;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-xlr8-gaming-verto-tf-oc-pny-nvidia-geforce-12gb-gddr6x-dlss-3-ray-tracing-vcg4070t12tfxxpb1-o;rtx 4070 ti;https://www.kabum.com.br//produto/403269/placa-de-video-rtx-4070-ti-xlr8-gaming-verto-tf-oc-pny-nvidia-geforce-12gb-gddr6x-dlss-3-ray-tracing-vcg4070t12tfxxpb1-o;403269;Pny;1960;6235.28;6048.22;5140.99;6235.28;6235.28;5299.99;15;5;8;True;36 meses de garantia;2024-04-25 08:17:41.434401
placa-de-video-colorful-igame-rtx-4070-ti-ultra-w-oc-v;rtx 4070 ti;https://www.kabum.com.br//produto/444724/placa-de-video-colorful-igame-rtx-4070-ti-ultra-w-oc-v;444724;Colorful;1620;5599;0;0;0;0;4927.12;12;0;0;True;;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-super-ex-galax-nvidia-geforce-16gb-gddr6x-47uzm6md9bup;rtx 4070 ti;https://www.kabum.com.br//produto/523379/placa-de-video-rtx-4070-ti-super-ex-galax-nvidia-geforce-16gb-gddr6x-47uzm6md9bup;523379;Outros;1100;9373.9;0;0;0;0;8905.21;5;0;0;True;;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-super-oc-asus-tuf-gaming-geforce-16gb-gddr6x;rtx 4070 ti;https://www.kabum.com.br//produto/528801/placa-de-video-rtx-4070-ti-super-oc-asus-tuf-gaming-geforce-16gb-gddr6x;528801;ASUS;1000;8855.57;0;0;0;0;7970.01;10;5;1;True;;2024-04-25 08:17:41.434401
placa-de-video-colorful-igame-rtx-4070-ti-advanced-oc-v;rtx 4070 ti;https://www.kabum.com.br//produto/444376/placa-de-video-colorful-igame-rtx-4070-ti-advanced-oc-v;444376;Colorful;2200;6211;0;0;0;0;5465.68;12;0;0;True;;2024-04-25 08:17:41.434401
placa-de-video-galax-geforce-rtx-4070-ti-super-sg-oc-16gb-gddr6x-256-bit-47uzm6md6mer;rtx 4070 ti;https://www.kabum.com.br//produto/523380/placa-de-video-galax-geforce-rtx-4070-ti-super-sg-oc-16gb-gddr6x-256-bit-47uzm6md6mer;523380;Galax;2000;8697.39;0;0;0;0;7827.65;10;0;0;True;;2024-04-25 08:17:41.434401
placa-de-video-colorful-nvidia-geforce-rtx-4070-ti-nb-ex-v-12gb-gddr6x-ray-tracing-de-3-geracao-dlss-3-g-sync-285w-tdp-3xdp-1xhdmi;rtx 4070 ti;https://www.kabum.com.br//produto/461210/placa-de-video-colorful-nvidia-geforce-rtx-4070-ti-nb-ex-v-12gb-gddr6x-ray-tracing-de-3-geracao-dlss-3-g-sync-285w-tdp-3xdp-1xhdmi;461210;Colorful;2000;5599;0;0;0;0;4927.12;12;0;0;True;;2024-04-25 08:17:41.434401
placa-de-video-gigabyte-nvidia-geforce-rtx-4070-ti-eagle-oc-12gb-gddr6x-192bits-gv-n407teagle;rtx 4070 ti;https://www.kabum.com.br//produto/467302/placa-de-video-gigabyte-nvidia-geforce-rtx-4070-ti-eagle-oc-12gb-gddr6x-192bits-gv-n407teagle;467302;Gigabyte;2000;6999.9;0;0;0;0;6999.9;0;0;0;True;;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-msi-geforce-super-ventus-3x-oc-16gb-gddr6x-256-bits-912-v513-627;rtx 4070 ti;https://www.kabum.com.br//produto/551592/placa-de-video-rtx-4070-ti-msi-geforce-super-ventus-3x-oc-16gb-gddr6x-256-bits-912-v513-627;551592;MSI;1800;6590.8;0;0;0;0;6590.8;0;0;0;True;;2024-04-25 08:17:41.434401
placa-de-video-rtx-4070-ti-super-gamingpro-oc-palit-nvidia-geforce-16gb-gddr6x-dlss-ray-trancing-g-sync-ned47tsh19t2-1043a;rtx 4070 ti;https://www.kabum.com.br//produto/520738/placa-de-video-rtx-4070-ti-super-gamingpro-oc-palit-nvidia-geforce-16gb-gddr6x-dlss-ray-trancing-g-sync-ned47tsh19t2-1043a;520738;PALIT;2168;6941.16;6705.87;5699.99;6941.16;6941.16;5899.99;15;0;0;True;24 meses de garantia;2024-04-25 08:17:41.434401
zotac-gaming-geforce-rtx-4070-ti-super-trinity-oc-white-edition-16gb-gddr6x-zt-d40730q-10p;rtx 4070 ti;https://www.kabum.com.br//produto/573498/zotac-gaming-geforce-rtx-4070-ti-super-trinity-oc-white-edition-16gb-gddr6x-zt-d40730q-10p;573498;Zotac;1500;9019.45;0;0;0;0;9019.45;0;0;0;True;;2024-04-25 08:17:41.434401
placa-de-video-palit-gamingpro-nvidia-rtx-4070-ti-12gb-gddr6x-192bits;rtx 4070 ti;https://www.kabum.com.br//produto/429932/placa-de-video-palit-gamingpro-nvidia-rtx-4070-ti-12gb-gddr6x-192bits;429932;PALIT;2580;5568.07;0;0;0;0;4899.9;12;0;0;True;;2024-04-25 08:17:41.434401
placa-de-video-nvidia-gigabyte-geforce-rtx-4070-ti-super-windforce-oc-16gb-gddr6x-256-bits-gv-n407tswf3oc-16gd;rtx 4070 ti;https://www.kabum.com.br//produto/538961/placa-de-video-nvidia-gigabyte-geforce-rtx-4070-ti-super-windforce-oc-16gb-gddr6x-256-bits-gv-n407tswf3oc-16gd;538961;Gigabyte;1380;8273.28;0;0;0;0;7032.29;15;0;0;True;;2024-04-25 08:17:41.434401
placa-de-video-rtx-4080-super-sg-galax-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing-g-sync-48szm6md9rsg;rtx 4080;https://www.kabum.com.br//produto/518726/placa-de-video-rtx-4080-super-sg-galax-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing-g-sync-48szm6md9rsg;518726;Galax;2998;8470.58;8216.46;6983.99;8470.58;8470.58;7199.99;15;5;1;True;12 meses de garantia;2024-04-25 08:18:01.650275
placa-de-video-rtx-4080-super-msi-16g-ventus-3x-oc-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing;rtx 4080;https://www.kabum.com.br//produto/520528/placa-de-video-rtx-4080-super-msi-16g-ventus-3x-oc-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing;520528;MSI;2156;9058.81;8787.05;7468.99;9058.81;9058.81;7699.99;15;5;2;True;12 meses de garantia;2024-04-25 08:18:01.650275
placa-de-video-rtx-4080-black-st-galax-nvidia-16gb-gddr6x-256-bits-3-dp-hdmi-2-1-dlss3-48nzm6md6lts;rtx 4080;https://www.kabum.com.br//produto/480640/placa-de-video-rtx-4080-black-st-galax-nvidia-16gb-gddr6x-256-bits-3-dp-hdmi-2-1-dlss3-48nzm6md6lts;480640;Galax;2960;7850;0;0;7850;7850;7850;0;0;0;True;;2024-04-25 08:18:01.650275
placa-de-video-rtx-4080-super-oc-gaming-verto-triple-fan-pny-nvidia-geforce-16gb-gddr6x-dlss-3-ray-tracing-vcg4080s16tfxpb1-o;rtx 4080;https://www.kabum.com.br//produto/520760/placa-de-video-rtx-4080-super-oc-gaming-verto-triple-fan-pny-nvidia-geforce-16gb-gddr6x-dlss-3-ray-tracing-vcg4080s16tfxpb1-o;520760;Pny;1966;8235.28;7988.22;6789.99;8235.28;8235.28;6999.99;15;0;0;True;36 meses de garantia;2024-04-25 08:18:01.650275
